Timestamp,CPU (%),Memory (MB),Battery (%)
16:35:50,0.0,26.52734375,100
16:35:53,0.0,26.53125,100
16:35:56,0.0,26.53515625,100
16:35:59,0.0,26.53515625,100
16:36:02,0.0,26.5390625,100
16:36:05,0.0,26.54296875,100
16:36:08,0.0,26.546875,100
16:36:11,0.0,26.625,100
16:36:14,0.0,26.625,100
16:36:17,0.0,26.63671875,100
16:36:20,0.0,26.66015625,100
16:36:23,0.0,26.66796875,100
16:36:26,0.0,26.6796875,100
16:36:29,0.0,26.68359375,100
16:36:32,0.0,26.6875,100
16:36:35,0.0,26.71484375,100
16:36:38,0.0,26.7265625,100
16:36:41,0.0,26.734375,100
16:36:44,0.0,26.734375,100
16:36:47,0.0,26.7421875,100
16:36:50,0.0,24.8359375,100
16:36:54,0.0,24.90234375,100
16:36:57,0.0,24.90234375,100
16:37:00,0.0,24.90625,100
16:37:03,0.0,24.91015625,100
16:37:06,0.0,24.91796875,100
16:37:09,0.0,24.921875,100
16:37:12,0.0,24.921875,100
16:37:15,0.0,24.91015625,100
16:37:18,0.0,24.92578125,100
16:37:21,0.0,24.93359375,100
16:37:24,0.0,24.9375,100
16:37:27,0.0,24.9375,100
16:37:30,0.0,24.94140625,100
16:37:33,3.1,24.9453125,100
16:37:36,0.0,24.94921875,100
16:37:39,0.0,24.94921875,100
16:37:42,0.0,24.9609375,100
16:37:45,0.0,24.97265625,100
16:37:48,0.0,24.9765625,100
16:37:51,0.0,24.98828125,100
16:37:54,0.0,24.9921875,100
16:37:57,0.0,25.0,100
16:38:00,0.0,25.00390625,100
16:38:03,0.0,25.0234375,100
16:38:06,0.0,25.0234375,100
16:38:09,0.0,25.03125,100
16:38:12,0.0,25.03125,100
16:38:15,0.0,25.02734375,100
16:38:18,0.0,25.0546875,100
16:38:21,0.0,25.05859375,100
16:38:24,0.0,25.06640625,100
16:38:27,0.0,25.07421875,100
16:38:30,0.0,25.0859375,100
16:38:34,0.0,25.09765625,100
16:38:37,0.0,25.109375,100
16:38:40,0.0,25.12109375,100
16:38:43,0.0,25.125,100
16:38:46,0.0,25.1328125,100
16:38:49,1.6,25.14453125,100
16:38:52,0.0,22.890625,100
16:38:55,0.0,22.8984375,100
16:38:58,0.0,22.90625,100
16:39:01,0.0,22.91796875,100
16:39:04,0.0,22.921875,100
16:39:07,0.0,22.92578125,100
16:39:10,1.6,22.93359375,100
16:39:13,0.0,22.9453125,100
16:39:16,0.0,22.94921875,100
16:39:19,0.0,22.953125,100
16:39:22,0.0,22.9609375,100
16:39:25,0.0,22.97265625,100
16:39:28,0.0,22.98046875,100
16:39:31,0.0,22.9921875,100
16:39:34,0.0,23.0,100
16:39:37,0.0,23.00390625,100
16:39:40,0.0,23.01171875,100
16:39:43,0.0,23.0234375,100
16:39:46,0.0,23.0390625,100
16:39:49,0.0,23.04296875,100
16:39:52,0.0,23.046875,100
16:39:55,0.0,23.05859375,100
16:39:58,0.0,23.06640625,100
16:40:01,0.0,23.07421875,100
16:40:04,0.0,23.078125,100
16:40:07,3.1,23.08984375,100
16:40:10,0.0,23.390625,100
16:40:13,0.0,23.39453125,100
16:40:16,0.0,23.390625,100
16:40:19,0.0,23.3984375,100
16:40:22,0.0,23.3984375,100
16:40:25,0.0,23.3984375,100
16:40:28,0.0,23.40234375,100
16:40:31,0.0,23.41015625,100
16:40:34,0.0,23.4140625,100
16:40:37,0.0,23.41796875,100
16:40:40,0.0,23.421875,100
16:40:43,0.0,23.4296875,100
16:40:46,0.0,23.4375,100
16:40:49,0.0,23.44140625,100
16:40:52,0.0,23.4453125,100
16:40:55,0.0,23.44921875,100
16:40:58,0.0,23.453125,100
16:41:01,0.0,23.45703125,100
16:41:04,0.0,23.46484375,100
16:41:07,0.0,23.47265625,100
16:41:10,0.0,23.47265625,100
16:41:13,0.0,23.484375,100
16:41:16,0.0,23.48828125,100
16:41:19,0.0,23.4921875,100
16:41:22,0.0,23.50390625,100
16:41:25,0.0,23.51171875,100
16:41:28,0.0,23.515625,100
16:41:31,12.5,26.1953125,100
16:41:34,0.0,26.3515625,100
16:41:37,0.0,26.359375,100
16:41:40,0.0,26.359375,100
16:41:43,0.0,26.359375,100
16:41:46,0.0,26.359375,100
16:41:49,0.0,26.359375,100
16:41:52,0.0,26.359375,100
16:41:56,0.0,26.359375,100
16:41:59,0.0,26.359375,100
16:42:02,0.0,26.359375,100
16:42:05,0.0,26.359375,100
16:42:08,0.0,25.6796875,100
16:42:11,0.0,25.6796875,100
16:42:14,0.0,25.6796875,100
16:42:17,0.0,25.6796875,100
16:42:20,0.0,25.6796875,100
16:42:23,1.5,25.6796875,100
16:42:26,0.0,25.7421875,100
16:42:29,0.0,25.7421875,100
16:42:32,0.0,25.7421875,100
16:42:35,0.0,25.7421875,100
16:42:38,0.0,25.7421875,100
16:42:41,0.0,25.7421875,100
16:42:44,0.0,25.7421875,100
16:42:47,0.0,25.7421875,100
16:42:50,0.0,25.7421875,100
16:42:53,0.0,25.7421875,100
16:42:56,1.6,25.7421875,100
16:42:59,0.0,25.7421875,100
16:43:02,0.0,25.7421875,100
16:43:05,0.0,25.7421875,100
16:43:08,0.0,25.7421875,100
16:43:11,0.0,25.7421875,100
16:43:14,0.0,25.7421875,100
16:43:17,0.0,25.7421875,100
16:43:20,0.0,25.8046875,100
16:43:23,0.0,25.8046875,100
16:43:26,0.0,25.8046875,100
16:43:29,0.0,25.8046875,100
16:43:32,0.0,25.8046875,100
16:43:35,0.0,25.8046875,100
16:43:38,0.0,25.8046875,100
16:43:41,0.0,25.8046875,100
16:43:44,0.0,25.8046875,100
16:43:47,0.0,25.8046875,100
16:43:50,0.0,25.8046875,100
16:43:53,0.0,25.8046875,100
16:43:56,0.0,25.80078125,100
16:43:59,0.0,25.80078125,100
16:44:02,1.6,25.80078125,100
16:44:05,0.0,25.80078125,100
16:44:08,0.0,25.80078125,100
16:44:11,0.0,25.86328125,100
16:44:14,0.0,25.86328125,100
16:44:17,0.0,25.86328125,100
16:44:20,0.0,25.86328125,100
16:44:23,0.0,25.86328125,100
16:44:26,0.0,25.86328125,100
16:44:29,0.0,25.86328125,100
16:44:32,0.0,25.86328125,100
16:44:35,0.0,25.86328125,100
16:44:38,0.0,25.86328125,100
16:44:41,1.6,25.86328125,100
16:44:44,0.0,25.86328125,100
16:44:47,0.0,25.86328125,100
16:44:50,0.0,25.86328125,100
16:44:53,0.0,25.86328125,100
16:44:56,0.0,25.86328125,100
16:44:59,0.0,25.86328125,100
16:45:02,0.0,25.86328125,100
16:45:05,0.0,25.8671875,100
16:45:08,0.0,25.87109375,100
16:45:11,0.0,25.875,100
16:45:14,0.0,25.87890625,100
16:45:17,0.0,25.88671875,100
16:45:20,0.0,25.890625,100
16:45:23,0.0,25.89453125,100
16:45:27,0.0,25.8984375,100
16:45:30,0.0,25.90234375,100
16:45:33,0.0,25.90625,100
16:45:36,0.0,25.91015625,100
16:45:39,1.6,25.91015625,100
16:45:42,0.0,25.9140625,100
16:45:45,0.0,25.91796875,100
16:45:48,0.0,25.921875,100
16:45:51,0.0,25.92578125,100
16:45:54,0.0,25.9296875,100
16:45:57,0.0,25.9921875,100
16:46:00,0.0,25.9921875,100
16:46:03,0.0,25.9921875,100
16:46:06,0.0,25.9921875,100
16:46:09,0.0,25.9921875,100
16:46:12,1.6,25.9921875,100
16:46:15,0.0,25.9765625,100
16:46:18,0.0,25.98828125,100
16:46:21,0.0,25.98828125,100
16:46:24,0.0,25.98828125,100
16:46:27,0.0,25.98828125,100
16:46:30,0.0,25.98828125,100
16:46:33,0.0,25.98828125,100
16:46:36,0.0,25.98828125,100
16:46:39,0.0,25.98828125,100
16:46:42,0.0,25.98828125,100
16:46:45,0.0,25.98828125,100
16:46:48,0.0,25.98828125,100
16:46:51,0.0,26.05078125,100
16:46:54,0.0,26.0546875,100
16:46:57,0.0,26.0546875,100
16:47:00,0.0,26.0546875,100
16:47:03,0.0,26.0546875,100
16:47:06,0.0,26.0546875,100
16:47:09,0.0,26.05859375,100
16:47:12,0.0,26.05859375,100
16:47:15,0.0,26.046875,100
16:47:18,0.0,26.05859375,100
16:47:21,1.6,26.0625,100
16:47:24,0.0,26.0625,100
16:47:27,0.0,26.0625,100
16:47:30,0.0,26.0625,100
16:47:33,0.0,26.0625,100
16:47:36,0.0,26.06640625,100
16:47:39,0.0,26.06640625,100
16:47:42,0.0,26.12890625,100
16:47:45,0.0,26.12890625,100
16:47:48,0.0,26.1328125,100
16:47:51,0.0,26.1328125,100
16:47:54,0.0,26.1328125,100
16:47:57,0.0,26.1328125,100
16:48:00,0.0,26.1328125,100
16:48:04,0.0,26.13671875,100
16:48:07,0.0,26.13671875,100
16:48:10,3.1,26.13671875,100
16:48:13,0.0,26.13671875,100
16:48:16,0.0,26.140625,100
16:48:19,0.0,26.140625,100
16:48:22,0.0,26.140625,100
16:48:25,1.5,26.140625,100
16:48:28,0.0,26.140625,100
16:48:31,0.0,26.14453125,100
16:48:34,0.0,26.14453125,100
16:48:37,0.0,26.15234375,100
16:48:40,0.0,26.15625,100
16:48:43,0.0,26.1640625,100
16:48:46,0.0,26.16796875,100
16:48:49,0.0,26.171875,100
16:48:52,0.0,26.17578125,100
16:48:55,0.0,26.1796875,100
16:48:58,1.6,26.1875,100
16:49:01,0.0,26.18359375,100
16:49:04,0.0,26.1875,100
16:49:07,1.6,26.19140625,100
16:49:10,0.0,26.19921875,100
16:49:13,0.0,26.203125,100
16:49:16,0.0,26.20703125,100
16:49:19,0.0,26.2109375,100
16:49:22,0.0,26.21484375,100
16:49:25,1.6,26.22265625,100
16:49:28,0.0,26.2265625,100
16:49:31,0.0,26.2265625,100
16:49:34,0.0,26.23046875,100
16:49:37,0.0,26.234375,100
16:49:40,0.0,26.23828125,100
16:49:43,0.0,26.2421875,100
16:49:46,0.0,26.24609375,100
16:49:49,0.0,26.25,100
16:49:52,0.0,26.25390625,100
16:49:55,0.0,26.2578125,100
16:49:58,0.0,26.26171875,100
16:50:01,0.0,26.2890625,100
16:50:04,0.0,26.29296875,100
16:50:07,3.1,26.296875,100
16:50:10,0.0,26.296875,100
16:50:13,0.0,26.30078125,100
16:50:16,0.0,26.30859375,100
16:50:19,0.0,26.3125,100
16:50:22,0.0,26.375,100
16:50:25,0.0,26.375,100
16:50:28,0.0,26.375,100
16:50:31,0.0,26.375,100
16:50:34,0.0,26.375,100
16:50:37,0.0,26.375,100
16:50:40,0.0,26.375,100
16:50:43,0.0,26.375,100
16:50:46,0.0,26.375,100
16:50:49,0.0,26.375,100
16:50:52,0.0,26.375,100
16:50:55,0.0,26.375,100
16:50:58,0.0,26.375,100
16:51:01,0.0,26.375,100
16:51:04,0.0,26.37890625,100
16:51:07,0.0,26.37890625,100
16:51:10,0.0,26.37890625,100
16:51:14,0.0,26.44140625,100
16:51:17,0.0,26.4375,100
16:51:20,0.0,26.4375,100
16:51:23,0.0,26.4375,100
16:51:26,0.0,26.4375,100
16:51:29,0.0,26.4375,100
16:51:32,0.0,26.4375,100
16:51:35,0.0,26.4375,100
16:51:38,0.0,26.4375,100
16:51:41,0.0,26.4375,100
16:51:44,0.0,26.4375,100
16:51:47,0.0,26.4375,100
16:51:50,0.0,26.4375,100
16:51:53,0.0,26.4375,100
16:51:56,0.0,26.4375,100
16:51:59,0.0,26.4375,100
16:52:02,0.0,26.4375,100
16:52:05,0.0,26.4375,100
16:52:08,0.0,26.44921875,100
16:52:11,0.0,26.453125,100
16:52:14,0.0,26.45703125,100
16:52:17,0.0,26.46484375,100
16:52:20,0.0,26.46875,100
16:52:23,0.0,26.47265625,100
16:52:26,0.0,26.47265625,100
16:52:29,0.0,26.4765625,100
16:52:32,0.0,26.48046875,100
16:52:35,0.0,26.484375,100
16:52:38,0.0,26.48828125,100
16:52:41,0.0,26.4921875,100
16:52:44,0.0,26.49609375,100
16:52:47,0.0,26.49609375,100
16:52:50,0.0,26.921875,100
16:52:53,0.0,26.92578125,100
16:52:56,0.0,26.9296875,100
16:52:59,0.0,26.93359375,100
16:53:02,0.0,26.9375,100
16:53:05,0.0,26.94140625,100
16:53:08,0.0,26.94140625,100
16:53:11,0.0,26.94140625,100
16:53:15,0.0,27.0078125,100
16:53:18,0.0,27.00390625,100
16:53:21,0.0,27.00390625,100
16:53:24,3.0,27.00390625,100
16:53:27,0.0,27.00390625,100
16:53:30,0.0,27.00390625,100
16:53:33,0.0,27.00390625,100
16:53:36,0.0,27.00390625,100
16:53:39,0.0,27.00390625,100
16:53:42,0.0,27.00390625,100
16:53:45,0.0,27.00390625,100
16:53:48,0.0,27.00390625,100
16:53:51,0.0,27.00390625,100
16:53:54,0.0,27.00390625,100
16:53:57,0.0,27.00390625,100
16:54:00,0.0,27.00390625,100
16:54:03,0.0,27.00390625,100
16:54:06,1.6,26.953125,100
16:54:09,0.0,26.953125,100
16:54:12,0.0,26.953125,100
16:54:15,0.0,26.94140625,100
16:54:18,0.0,26.95703125,100
16:54:21,0.0,26.95703125,100
16:54:24,1.6,26.95703125,100
16:54:27,0.0,26.95703125,100
16:54:30,0.0,26.95703125,100
16:54:33,0.0,26.95703125,100
16:54:37,0.0,26.95703125,100
16:54:40,0.0,26.95703125,100
16:54:43,0.0,26.95703125,100
16:54:46,0.0,26.95703125,100
16:54:49,0.0,26.95703125,100
16:54:52,0.0,26.95703125,100
16:54:55,0.0,26.95703125,100
16:54:58,0.0,26.9609375,100
16:55:01,0.0,26.96484375,100
16:55:04,0.0,26.96484375,100
16:55:07,0.0,26.96875,100
16:55:10,0.0,26.96875,100
16:55:13,0.0,26.96875,100
16:55:16,0.0,26.97265625,100
16:55:19,0.0,26.97265625,100
16:55:22,0.0,26.9765625,100
16:55:25,0.0,26.98046875,100
16:55:28,0.0,26.98046875,100
16:55:31,0.0,26.98046875,100
16:55:34,0.0,26.984375,100
16:55:38,0.0,26.984375,100
16:55:41,0.0,26.98828125,100
16:55:44,1.6,26.98828125,100
16:55:47,0.0,26.98828125,100
16:55:50,1.6,26.9921875,100
16:55:53,0.0,26.9921875,100
16:55:56,0.0,26.9921875,100
16:55:59,0.0,27.0,100
16:56:02,0.0,27.0,100
16:56:05,0.0,27.0,100
16:56:08,0.0,27.00390625,100
16:56:11,0.0,27.00390625,100
16:56:14,0.0,27.0078125,100
16:56:17,0.0,27.01171875,100
16:56:21,0.0,27.01171875,100
16:56:24,0.0,27.015625,100
16:56:27,1.5,27.0234375,100
16:56:30,0.0,27.0234375,100
16:56:33,0.0,27.02734375,100
16:56:36,1.4,27.02734375,100
16:56:39,0.0,27.03515625,100
16:56:42,0.0,27.0390625,100
16:56:45,1.5,27.0390625,100
16:56:48,0.0,27.0390625,100
16:56:51,0.0,27.046875,100
16:56:54,0.0,27.046875,100
16:56:57,0.0,27.046875,100
16:57:00,0.0,27.0546875,100
16:57:03,0.0,27.0546875,100
16:57:06,0.0,27.0546875,100
16:57:09,0.0,27.05859375,100
16:57:12,1.4,27.0625,100
16:57:15,0.0,27.0546875,100
16:57:18,0.0,27.0703125,100
16:57:21,0.0,27.0703125,100
16:57:24,0.0,27.07421875,100
16:57:28,0.0,27.078125,100
16:57:31,0.0,27.08203125,100
16:57:34,0.0,27.0859375,100
16:57:37,0.0,27.0859375,100
16:57:40,0.0,27.0859375,100
16:57:43,0.0,27.08984375,100
16:57:46,0.0,27.08984375,100
16:57:49,0.0,27.08984375,100
16:57:52,0.0,27.08984375,100
16:57:55,0.0,27.09765625,100
