Timestamp,CPU (%),Memory (MB),Battery (%)
22:26:11,0.0,10.8828125,43
22:26:14,3.1,10.8828125,43
22:26:17,0.0,10.8828125,43
22:26:20,0.0,10.8828125,43
22:26:23,0.0,10.8828125,43
22:26:26,0.0,10.8828125,43
22:26:29,0.0,10.8828125,43
22:26:32,0.0,10.8828125,43
22:26:35,0.0,10.8828125,43
22:26:38,0.0,10.8828125,43
22:26:41,0.0,10.8828125,43
22:26:44,1.5,10.8828125,43
22:26:47,1.6,10.8828125,43
22:26:50,0.0,10.8828125,43
22:26:53,0.0,10.8828125,43
